Facility ID,LGA Name,Facility Name,Facility_AutoNumber,Street #,Street Name,Street Type,Suburb/Town,Pcode,Melway Ref,VicRoads Ref,Latitude,Longitude,Facility Ownership,Facility Purpose,Facility Category,CFA Safer Place?,Access_,FaciltySportPlayedID,Facility ID,Sports Played,Number of Field/Courts,Field/Surface Type,Age of Facility,Condition of Facility,Facility Upgrade Age,Changerooms,Facility Features,Spectator numbers for seating/shelter,FullAddress,MelwaysVicRoadsRef
KINGST10939,Kingston City Council,Dolomore Reserve,2916,,First,Street,MENTONE,3194,87 B7,,-37.983995,145.073156,Local Government Owned,Both,"A district facility that serves part of, but not the whole of, a council area",FALSE,,25447,KINGST10939,Athletics,1.00,Synthetic Running Track,26 - 50 Years,1. Very Poor,6 - 10 Years,,"Canteen / Kiosk, Community Meeting Area, Flood Lighting (50 - 99 Lux), Sports Pavilion / Clubrooms, Toilets (Disabled), Toilets (Outdoor - Public), Trainers / Medical Facilities",," First Street, MENTONE 3194",87 B7
KINGST10943,Kingston City Council,Edithvale Recreation Reserve,2920,,Edithvale,Road,EDITHVALE,3196,93 C9,,-38.036144,145.11918,Local Government Owned,Both,A municipality facility that serves the whole of a council area,FALSE,,25455,KINGST10943,Athletics,1.00,Grass Running Track,,,Upgrade in progress,,,," Edithvale Road, EDITHVALE 3196",93 C9
KINGST10950,Kingston City Council,GR Bricker Reserve,2927,,Rowans,Road,MOORABBIN,3189,77 H7,,-37.941111,145.051437,Local Government Owned,Both,"A district facility that serves part of, but not the whole of, a council area",FALSE,,25465,KINGST10950,Athletics,1.00,,11 - 25 Years,3. Average,11 + Years,Unisex,"Canteen / Kiosk, Community Meeting Area, Cricket Practise Nets, Flood Lighting (50 - 99 Lux), Liquor License / Bar, Parking Bay(s) for the disabled, Sports Pavilion / Clubrooms, Toilets (Disabled), Toilets (Within Sports Pavilion / Clubrooms)",," Rowans Road, MOORABBIN 3189",77 H7
KINGST10916,Kingston City Council,Beazley Reserve,3864,172,Thames,Promenade,CHELSEA HEIGHTS,3196,93 F12,,-38.047873,145.131896,Local Government Owned,Both,"A district facility that serves part of, but not the whole of, a council area",FALSE,,25409,KINGST10916,Australian Rules Football,1.00,Grass,0 - 5 Years,5. Very Good,11 + Years,"Umpire/Officials, Unisex","Canteen / Kiosk, Community Meeting Area, Cricket Practise Nets, Flood Lighting (50 - 99 Lux), Grandstand, Liquor License / Bar, Office Facilities, Parking Bay(s) for the disabled, Sports Pavilion / Clubrooms, Toilets (Disabled), Toilets (Outdoor - Public)",,"172 Thames Promenade, CHELSEA HEIGHTS 3196",93 F12
KINGST10917,Kingston City Council,Ben Kavanagh Reserve,3865,,McDonald,Street,MORDIALLOC,3195,87 G12,,-38.003569,145.091926,Local Government Owned,Both,"A district facility that serves part of, but not the whole of, a council area",FALSE,,25412,KINGST10917,Australian Rules Football,1.00,Grass,51 Years +,2. Poor,1 - 5 Years,"Male, Umpire/Officials","Canteen / Kiosk, Community Meeting Area, Cricket Practise Nets, Flood Lighting (50 - 99 Lux), Grandstand, Liquor License / Bar, Office Facilities, Sports Pavilion / Clubrooms, Toilets (Outdoor - Public), Toilets (Within Sports Pavilion / Clubrooms), Train",," McDonald Street, MORDIALLOC 3195",87 G12
KINGST10919,Kingston City Council,BonBeach Sports Reserve,2722,,Cannes,Avenue,CARRUM,3197,97 E4,,-38.061687,145.129178,Local Government Owned,Both,"A district facility that serves part of, but not the whole of, a council area",FALSE,,25417,KINGST10919,Australian Rules Football,2.00,Grass,11 - 25 Years,3. Average,1 - 5 Years,"Male, Umpire/Officials","Canteen / Kiosk, Community Meeting Area, Cricket Practise Nets, Flood Lighting (100 + Lux), Liquor License / Bar, Office Facilities, Parking Bay(s) for the disabled, Sports Pavilion / Clubrooms, Toilets (Disabled), Toilets (Outdoor - Public), Toilets (Wit",," Cannes Avenue, CARRUM 3197",97 E4
KINGST10928,Kingston City Council,Chelsea Recreation Reserve,2731,,Beardsworth,Avenue,CHELSEA  ,3196,93 D12,,-38.049729,145.124345,Local Government Owned,Both,"A district facility that serves part of, but not the whole of, a council area",FALSE,,25431,KINGST10928,Australian Rules Football,1.00,Grass,0 - 5 Years,5. Very Good,11 + Years,,"Canteen / Kiosk, Community Meeting Area, Cricket Practise Nets, Flood Lighting (50 - 99 Lux), Grandstand, Liquor License / Bar, Media Facilities, Office Facilities, Parking Bay(s) for the disabled, Sports Pavilion / Clubrooms, Toilets (Disabled), Toilets ",," Beardsworth Avenue, CHELSEA   3196",93 D12
KINGST10938,Kingston City Council,Dingley Reserve,2915,,Marcus,Road,DINGLEY VILLAGE,3172,88 G6,,-37.983408,145.136268,Local Government Owned,Both,"A district facility that serves part of, but not the whole of, a council area",FALSE,,25444,KINGST10938,Australian Rules Football,1.00,Grass,11 - 25 Years,4. Good,6 - 10 Years,"Umpire/Officials, Unisex","Canteen / Kiosk, Community Meeting Area, Cricket Practise Nets, Flood Lighting (100 + Lux), Grandstand, Liquor License / Bar, Media Facilities, Office Facilities, Parking Bay(s) for the disabled, Sports Pavilion / Clubrooms, Toilets (Disabled), Toilets (O",," Marcus Road, DINGLEY VILLAGE 3172",88 G6
KINGST10947,Kingston City Council,Gerry Green Reserve,2924,,Imes,Street,PARKDALE,3194,87 E8,,-37.990905,145.083236,Local Government Owned,Both,"A district facility that serves part of, but not the whole of, a council area",FALSE,,25461,KINGST10947,Australian Rules Football,1.00,Grass,11 - 25 Years,3. Average,6 - 10 Years,"Male, Umpire/Officials","Canteen / Kiosk, Community Meeting Area, Cricket Practise Nets, Flood Lighting (50 - 99 Lux), Grandstand, Liquor License / Bar, Office Facilities, Parking Bay(s) for the disabled, Sports Pavilion / Clubrooms, Toilets (Disabled), Toilets (Within Sports Pav",," Imes Street, PARKDALE 3194",87 E8
KINGST10974,Kingston City Council,Glen Street Reserve,2925,,Glen  ,Street,ASPENDALE,3195,92 J5,,-38.02203,145.102242,Local Government Owned,Both,"A local facility that serves a small rural locality, township, neighbourhood or suburb",FALSE,,25520,KINGST10974,Australian Rules Football,1.00,Grass,11 - 25 Years,3. Average,1 - 5 Years,"Umpire/Officials, Unisex","Canteen / Kiosk, Community Meeting Area, Parking Bay(s) for the disabled, Sports Pavilion / Clubrooms, Toilets (Disabled), Toilets (Within Sports Pavilion / Clubrooms), Trainers / Medical Facilities",," Glen   Street, ASPENDALE 3195",92 J5
KINGST10952,Kingston City Council,Heatherton Recreation Reserve,2929,,Ross,Street,HEATHERTON,3202,87 K2,,-37.968455,145.106688,Local Government Owned,Both,"A local facility that serves a small rural locality, township, neighbourhood or suburb",FALSE,,25469,KINGST10952,Australian Rules Football,1.00,Grass,11 - 25 Years,2. Poor,1 - 5 Years,"Male, Umpire/Officials","Canteen / Kiosk, Community Meeting Area, Cricket Practise Nets, Flood Lighting (50 - 99 Lux), Grandstand, Liquor License / Bar, Office Facilities, Parking Bay(s) for the disabled, Sports Pavilion / Clubrooms, Toilets (Disabled), Toilets (Outdoor - Public)",," Ross Street, HEATHERTON 3202",87 K2
KINGST10953,Kingston City Council,Highett Reserve,2930,,Turner,Road,HIGHETT,3190,77 H9,,-37.951004,145.055651,Local Government Owned,Both,"A district facility that serves part of, but not the whole of, a council area",FALSE,,25472,KINGST10953,Australian Rules Football,3.00,Grass,11 - 25 Years,3. Average,6 - 10 Years,"Male, Umpire/Officials","Canteen / Kiosk, Community Meeting Area, Cricket Practise Nets, Flood Lighting (50 - 99 Lux), Grandstand, Liquor License / Bar, Office Facilities, Parking Bay(s) for the disabled, Sports Pavilion / Clubrooms, Toilets (Disabled), Toilets (Within Sports Pav",," Turner Road, HIGHETT 3190",77 H9
KINGST10955,Kingston City Council,Keeley Park,2932,,Clarevale,Street,CLAYTON SOUTH,3169,79 D5,,-37.935584,145.124145,Local Government Owned,Both,"A district facility that serves part of, but not the whole of, a council area",FALSE,,25477,KINGST10955,Australian Rules Football,1.00,Grass,6 - 10 Years,5. Very Good,11 + Years,"Male, Umpire/Officials","Canteen / Kiosk, Community Meeting Area, Cricket Practise Nets, Flood Lighting (50 - 99 Lux), Grandstand, Liquor License / Bar, Office Facilities, Sports Pavilion / Clubrooms, Toilets (Disabled), Toilets (Within Sports Pavilion / Clubrooms), Trainers / Me",," Clarevale Street, CLAYTON SOUTH 3169",79 D5
KINGST10961,Kingston City Council,Le Page Reserve,2937,,Herald,Street,CHELTENHAM ,3192,78 B12,,-37.958722,145.070778,Local Government Owned,Both,"A district facility that serves part of, but not the whole of, a council area",FALSE,,25489,KINGST10961,Australian Rules Football,2.00,Grass,11 - 25 Years,2. Poor,11 + Years,"Umpire/Officials, Unisex","Canteen / Kiosk, Community Meeting Area, Cricket Practise Nets, Flood Lighting (50 - 99 Lux), Liquor License / Bar, Office Facilities, Parking Bay(s) for the disabled, Sports Pavilion / Clubrooms, Toilets (Disabled), Toilets (Within Sports Pavilion / Club",," Herald Street, CHELTENHAM  3192",78 B12
KINGST10963,Kingston City Council,Memorial Oval (Edithvale Common),2938,,Edithvale,Road,CHELSEA HEIGHTS,3196,93 D8,,-38.033044,145.119172,Local Government Owned,Both,"A local facility that serves a small rural locality, township, neighbourhood or suburb",FALSE,,25492,KINGST10963,Australian Rules Football,1.00,Grass,6 - 10 Years,3. Average,1 - 5 Years,"Umpire/Officials, Unisex","Canteen / Kiosk, Community Meeting Area, Cricket Practise Nets, Grandstand, Liquor License / Bar, Office Facilities, Sports Pavilion / Clubrooms, Toilets (Disabled), Toilets (Within Sports Pavilion / Clubrooms)",," Edithvale Road, CHELSEA HEIGHTS 3196",93 D8
KINGST10966,Kingston City Council,Mentone Reserve,2941,,Brindisi,Street,MENTONE,3194,86 K6,,-37.984635,145.063141,Local Government Owned,Both,"A local facility that serves a small rural locality, township, neighbourhood or suburb",FALSE,,25501,KINGST10966,Australian Rules Football,1.00,Grass,26 - 50 Years,3. Average,6 - 10 Years,"Male, Umpire/Officials","Canteen / Kiosk, Community Meeting Area, Cricket Practise Nets, Flood Lighting (50 - 99 Lux), Grandstand, Liquor License / Bar, Media Facilities, Office Facilities, Parking Bay(s) for the disabled, Sports Pavilion / Clubrooms, Toilets (Disabled), Toilets ",," Brindisi Street, MENTONE 3194",86 K6
KINGST10972,Kingston City Council,Namatjira Reserve,2947,,Newport ,Road,CLAYTON SOUTH,3169,79 A4,,-37.93217,145.111131,Federal Government Owned,Both,"A district facility that serves part of, but not the whole of, a council area",FALSE,,25514,KINGST10972,Australian Rules Football,1.00,Grass,11 - 25 Years,2. Poor,6 - 10 Years,"Male, Umpire/Officials","Canteen / Kiosk, Community Meeting Area, Flood Lighting (50 - 99 Lux), Sports Pavilion / Clubrooms, Toilets (Outdoor - Public), Toilets (Within Sports Pavilion / Clubrooms)",," Newport  Road, CLAYTON SOUTH 3169",79 A4
KINGST10978,Kingston City Council,Regents Park,2952,,Sixth,Avenue,ASPENDALE ,3195,92 K7,,-38.031779,145.108827,Local Government Owned,Both,"A district facility that serves part of, but not the whole of, a council area",FALSE,,25525,KINGST10978,Australian Rules Football,1.00,Grass,11 - 25 Years,3. Average,11 + Years,"Male, Umpire/Officials","Canteen / Kiosk, Community Meeting Area, Cricket Practise Nets, Flood Lighting (50 - 99 Lux), Grandstand, Liquor License / Bar, Office Facilities, Parking Bay(s) for the disabled, Sports Pavilion / Clubrooms, Toilets (Disabled), Toilets (Outdoor - Public)",," Sixth Avenue, ASPENDALE  3195",92 K7
KINGST10981,Kingston City Council,Roy Dore Reserve,2955,,Dyson,Road,CARRUM,3197,97 F8,,-38.077356,145.133075,Local Government Owned,Both,"A district facility that serves part of, but not the whole of, a council area",FALSE,,25533,KINGST10981,Australian Rules Football,2.00,Grass,11 - 25 Years,3. Average,11 + Years,"Umpire/Officials, Unisex","Canteen / Kiosk, Community Meeting Area, Cricket Practise Nets, Flood Lighting (100 + Lux), Grandstand, Liquor License / Bar, Office Facilities, Parking Bay(s) for the disabled, Sports Pavilion / Clubrooms, Toilets (Disabled), Toilets (Outdoor - Public), ",," Dyson Road, CARRUM 3197",97 F8
KINGST10986,Kingston City Council,Southern Road Reserve,4058,,Acacia,Avenue,MENTONE,3194,87 E6,,-37.982052,145.086253,Local Government Owned,Both,"A local facility that serves a small rural locality, township, neighbourhood or suburb",FALSE,,25540,KINGST10986,Australian Rules Football,1.00,Grass,11 - 25 Years,3. Average,11 + Years,"Umpire/Officials, Unisex","Canteen / Kiosk, Community Meeting Area, Cricket Practise Nets, Flood Lighting (50 - 99 Lux), Grandstand, Liquor License / Bar, Office Facilities, Parking Bay(s) for the disabled, Sports Pavilion / Clubrooms, Toilets (Disabled), Toilets (Within Sports Pav",," Acacia Avenue, MENTONE 3194",87 E6
KINGST10989,Kingston City Council,St Kilda Football Gorund,4061,,Linton ,Street,HEATHERTON,3202,77 F6,,-37.937809,145.043402,Local Government Owned,Both,"A local facility that serves a small rural locality, township, neighbourhood or suburb",FALSE,,25544,KINGST10989,Australian Rules Football,1.00,Grass,,,,,,," Linton  Street, HEATHERTON 3202",77 F6
KINGST10992,Kingston City Council,Walter Galt Reserve,4064,,Victoria,Street,PARKDALE,3194,87 F8,,-37.990834,145.089748,Local Government Owned,Both,"A district facility that serves part of, but not the whole of, a council area",FALSE,,25547,KINGST10992,Australian Rules Football,2.00,Grass,0 - 5 Years,5. Very Good,11 + Years,"Umpire/Officials, Unisex","Canteen / Kiosk, Community Meeting Area, Cricket Practise Nets, Flood Lighting (100 + Lux), Grandstand, Liquor License / Bar, Media Facilities, Office Facilities, Parking Bay(s) for the disabled, Sports Pavilion / Clubrooms, Toilets (Disabled), Toilets (O",," Victoria Street, PARKDALE 3194",87 F8
KINGST10918,Kingston City Council,Bicentennial Park,3866,,Sturdee,Street,CHELSEA  ,3196,93 E12,,-38.051045,145.128231,Local Government Owned,Both,A municipality facility that serves the whole of a council area,FALSE,,25414,KINGST10918,Baseball,2.00,Grass,11 - 25 Years,4. Good,11 + Years,"Male, Umpire/Officials","Canteen / Kiosk, Cricket Practise Nets, Flood Lighting (50 - 99 Lux), Grandstand, Liquor License / Bar, Office Facilities, Sports Pavilion / Clubrooms, Toilets (Disabled), Toilets (Within Sports Pavilion / Clubrooms)",," Sturdee Street, CHELSEA   3196",93 E12
KINGST10943,Kingston City Council,Edithvale Recreation Reserve,2920,,Edithvale,Road,EDITHVALE,3196,93 C9,,-38.036144,145.11918,Local Government Owned,Both,A municipality facility that serves the whole of a council area,FALSE,,25456,KINGST10943,Baseball,1.00,Grass,,,Upgrade in progress,,,," Edithvale Road, EDITHVALE 3196",93 C9
KINGST10959,Kingston City Council,Kingston Heath Reserve,2935,,Farm,Road,HEATHERTON,3202,87 F2,,-37.966803,145.089177,Local Government Owned,Both,A regional facility that serves the needs of the residents of a number of council areas,FALSE,,25482,KINGST10959,Baseball,2.00,Grass,11 - 25 Years,5. Very Good,6 - 10 Years,"Female, Male, Umpire/Officials","Canteen / Kiosk, Community Meeting Area, Flood Lighting (100 + Lux), Grandstand, Liquor License / Bar, Office Facilities, Parking Bay(s) for the disabled, Sports Pavilion / Clubrooms, Toilets (Disabled), Toilets (Outdoor - Public), Toilets (Within Sports ",," Farm Road, HEATHERTON 3202",87 F2
KINGST10980,Kingston City Council,Rowan Rd Reserve,2954,,Rowan ,Road,DINGLEY VILLAGE,3172,88 H6,,-37.982073,145.142252,Local Government Owned,Both,A municipality facility that serves the whole of a council area,FALSE,,25529,KINGST10980,Baseball,2.00,Grass,11 - 25 Years,3. Average,6 - 10 Years,"Male, Umpire/Officials","Canteen / Kiosk, Community Meeting Area, Flood Lighting (50 - 99 Lux), Liquor License / Bar, Office Facilities, Sports Pavilion / Clubrooms, Toilets (Within Sports Pavilion / Clubrooms)",," Rowan  Road, DINGLEY VILLAGE 3172",88 H6
KINGST10925,Kingston City Council,Chelsea Basketball Stadium,2728,,Cannes,Avenue,CARRUM,3197,97 E4,,-38.061687,145.129178,Local Government Owned,Sport,"A district facility that serves part of, but not the whole of, a council area",FALSE,,25428,KINGST10925,Basketball,2.00,Wooden Gymnasium,11 - 25 Years,3. Average,11 + Years,"Umpire/Officials, Unisex","Canteen / Kiosk, Community Meeting Area, Flood Lighting (100 + Lux), Grandstand, Liquor License / Bar, Office Facilities, Parking Bay(s) for the disabled, Sports Pavilion / Clubrooms, Toilets (Disabled), Toilets (Unisex), Toilets (Within Sports Pavilion /",," Cannes Avenue, CARRUM 3197",97 E4
KINGST10971,Kingston City Council,Mordialloc Community Centre,2946,,Warren,Road,MORDIALLOC,3195,87 F8,,-37.991215,145.091893,,,,FALSE,,25509,KINGST10971,Basketball,,Wooden Gymnasium,,,,,,," Warren Road, MORDIALLOC 3195",87 F8
KINGST10916,Kingston City Council,Beazley Reserve,3864,172,Thames,Promenade,CHELSEA HEIGHTS,3196,93 F12,,-38.047873,145.131896,Local Government Owned,Both,"A district facility that serves part of, but not the whole of, a council area",FALSE,,25410,KINGST10916,Cricket,1.00,Synthetic Pitch,0 - 5 Years,5. Very Good,11 + Years,"Umpire/Officials, Unisex","Canteen / Kiosk, Community Meeting Area, Cricket Practise Nets, Flood Lighting (50 - 99 Lux), Grandstand, Liquor License / Bar, Office Facilities, Parking Bay(s) for the disabled, Sports Pavilion / Clubrooms, Toilets (Disabled), Toilets (Outdoor - Public)",,"172 Thames Promenade, CHELSEA HEIGHTS 3196",93 F12
KINGST10917,Kingston City Council,Ben Kavanagh Reserve,3865,,McDonald,Street,MORDIALLOC,3195,87 G12,,-38.003569,145.091926,Local Government Owned,Both,"A district facility that serves part of, but not the whole of, a council area",FALSE,,25413,KINGST10917,Cricket,1.00,Turf Pitch,51 Years +,2. Poor,1 - 5 Years,"Male, Umpire/Officials","Canteen / Kiosk, Community Meeting Area, Cricket Practise Nets, Flood Lighting (50 - 99 Lux), Grandstand, Liquor License / Bar, Office Facilities, Sports Pavilion / Clubrooms, Toilets (Outdoor - Public), Toilets (Within Sports Pavilion / Clubrooms), Train",," McDonald Street, MORDIALLOC 3195",87 G12
KINGST10919,Kingston City Council,BonBeach Sports Reserve,2722,,Cannes,Avenue,CARRUM,3197,97 E4,,-38.061687,145.129178,Local Government Owned,Both,"A district facility that serves part of, but not the whole of, a council area",FALSE,,25419,KINGST10919,Cricket,3.00,Turf Pitch,11 - 25 Years,3. Average,1 - 5 Years,"Male, Umpire/Officials","Canteen / Kiosk, Community Meeting Area, Cricket Practise Nets, Liquor License / Bar, Office Facilities, Parking Bay(s) for the disabled, Sports Pavilion / Clubrooms, Toilets (Disabled), Toilets (Outdoor - Public), Toilets (Within Sports Pavilion / Clubro",," Cannes Avenue, CARRUM 3197",97 E4
KINGST10919,Kingston City Council,BonBeach Sports Reserve,2722,,Cannes,Avenue,CARRUM,3197,97 E4,,-38.061687,145.129178,Local Government Owned,Both,"A district facility that serves part of, but not the whole of, a council area",FALSE,,25418,KINGST10919,Cricket,3.00,Synthetic Pitch,,,,,,," Cannes Avenue, CARRUM 3197",97 E4
KINGST10921,Kingston City Council,Breeze Street School Reserve,2724,,Breeze,Street,BONBEACH,3196,97 D5,,-38.06582,145.127713,,,,FALSE,,25421,KINGST10921,Cricket,1.00,Synthetic Pitch,,,,,,," Breeze Street, BONBEACH 3196",97 D5
KINGST10922,Kingston City Council,Browns Reserve,2725,,James,Avenue,MORDIALLOC,3195,87 G12,,-38.012406,145.100345,State Government Owned,Both,"A local facility that serves a small rural locality, township, neighbourhood or suburb",FALSE,,25422,KINGST10922,Cricket,1.00,Synthetic Pitch,11 - 25 Years,3. Average,11 + Years,Unisex,"Canteen / Kiosk, Cricket Practise Nets, Liquor License / Bar, Sports Pavilion / Clubrooms, Toilets (Within Sports Pavilion / Clubrooms)",," James Avenue, MORDIALLOC 3195",87 G12
